url,query,transcript,polarity,subjectivity,begin_emotion,middle_emotion,end_emotion,people_mentioned,orgs_mentioned,locations_mentioned,events_mentioned,products_mentioned
https://www.youtube.com/shorts/FSHKhK16NH4,funny Shorts,चावल चावल चावल चावल.,0.0,0.0,neutral,neutral,neutral,['चावल चावल चावल चावल'],[],[],[],[]
https://www.youtube.com/shorts/VmDecs5-OYo,funny Shorts,Daddy-o,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/N4z5YRdjJQ4,funny Shorts,Please,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/MIZGrsT5f1M,funny Shorts,哈哈！,0.0,0.0,neutral,neutral,neutral,[],['！'],[],[],[]
https://www.youtube.com/shorts/UPFSxegFpK8,funny Shorts,यार कितना पनौती दिन है आज मेरा एक भी फटाका नहीं बिकाया है। हाया फटाके के दुकान पे आ गया हूं। चलो फाइनली एक कस्टमर तो आया। हाँ सर क्या चूइए? वो फटाके के लिस्ट बताना काका लेना था। बीस पैकेट रस्सी बाम? बीस पैकेट अनार? बीस पैकेट फुलजाड़ी? बाई यार इसने तो कम से कम बीस हज़ार के फटाके ले लिये। अब देख तू। क्या? मतलब ये सब समान ले लिया सिर पे एक माचीच चिये? मैंड़म एक माचीच का पैकेट दे दो। निकल यहां से बाहर।,0.0,0.0,neutral,neutral,neutral,"['पैकेट फुलजाड़ी', 'मतलब ये', 'यहां से बाहर']","['चलो', 'लिया']",['वो'],[],[]
https://www.youtube.com/shorts/apoM0C_rn5E,funny Shorts,"भाई, ये तो तेरी एक्स है ना, इसने फटाके की दुकान खोल ली? चल आतो. वाँ यार, मेरे जिनदिगी में आग लगाने के बाद तुने फटाके की दुकान खोल ली? ये दुकान ना मेरे पती की है, और यहाँ पे सबसे महेंगे फटाके मिलते, जो की तेरी औकात से बाहर है, तो तु निकल यहाँ से. अबे औकात की बात किसे कर रही है, सबसे महेंगे फटाके निकला दे तेरी दुकान के. अच्छा, रामो, इसको सबसे महेंगे फटाके देखा दुकान के? सर, ये शॉट्स ले जाओ. कितने के है ये? दो अजार रुपे के. और महेंगे दिखा? सर, ये मोखली ले जाओ. ये कितने का है? पांच अजार रुपे का. अबे और महेंगे दिखा? सर, तो ये ले जाओ, ये हमारी दुकान का सबसे महेंगा पटाका है. ये कितने का है? बीस अजार रुपे का. हाँ, ये पेक कर दे. क्यों? पेमेंट कर दिया तुम दोनों ने? हाँ, ये मेड़म को कर दिया पेमेंट. क्यों रे, जूट क्यों बोल रहा है, मेको कब किया पेमेंट? अरे क्यों मेड़म, ये करतो दिया पेमेंट. इस सर को दिखाओ इसक्रीन शॉट. हो गया, हो गया. करा क्या पेमेंट? हो गया बेबी तंग. चल भाई.",0.0,0.0,neutral,neutral,neutral,"['ना', 'इसने', 'ना', 'पती की है', 'यहाँ से', 'अच्छा', 'का', 'का', 'हाँ', 'क्यों', 'हाँ', 'क्यों रे', 'जूट क्यों बोल रहा है']","['की दुकान खोल ली', 'किया']","['वाँ', 'दिया', 'अरे']",[],[]
https://www.youtube.com/shorts/wi9Evz3mjmI,funny Shorts,Ты решил?,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/9dMFxnpEkKc,educational Shorts,"Now you take the hammer and you hit the stick. The stick's not going to go anywhere, you're just tapping it. Watch the apple climb the stick. How does that work?",0.0,0.0,anger,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/V1Ticoqoidc,educational Shorts,爸爸來了,0.0,0.0,neutral,neutral,neutral,['爸爸來了'],[],[],[],[]
https://www.youtube.com/shorts/pEj2NWSlup4,educational Shorts,,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/kTMLgaONGHI,educational Shorts,"Now watch what happens when I drop in this heavy metal nut. It sinks right down to the bottom. But when I drop in this grape, which isn't quite as dense, it sinks down through the top two layers and sits on top of the syrup. This bottle top slowly sinks down through the oil and sits on the water, and this piece of sponge floats on the top. Pretty cool, huh? They've all got different densities. Because this syrup is denser than the water, it sinks to the bottom. Then pour in some cooking oil and leave it to settle.",0.11369047619047618,0.3845238095238095,disgust,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/AZnC2yqGMrU,educational Shorts,"Okay, I'm about ready. Three, two, one!",0.375,0.5,neutral,neutral,surprise,[],[],[],[],[]
https://www.youtube.com/shorts/tLZjL-dMH_g,educational Shorts,Aaaaaah!,0.0,0.0,neutral,neutral,joy,['Aaaaaah'],[],[],[],[]
https://www.youtube.com/shorts/sgwcjPc6Niw,educational Shorts,"Lunch box, Water bottle, Duster, Stick, Stamp pad, Calculator, Pencil box.",0.0,0.0,neutral,neutral,neutral,['Duster'],['Stamp'],[],[],[]
https://www.youtube.com/shorts/wC8C5ctUfmU,educational Shorts,Dadad!,0.0,0.0,neutral,neutral,surprise,[],[],[],[],[]
https://www.youtube.com/shorts/tsYpg7MDnGc,educational Shorts,"Can I go to the bathroom? No! What did I do? You used can. May I go to the bathroom? As many times as you need. Oh. May I sit here? Of course, your majesty. Oh, uh, can I sit here? Sure. Oh, so the context matters.",0.5,0.6944444444444444,surprise,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/tk3fCn3bG2E,educational Shorts,Take the grape. Put the grapes in a glass. Take the kiwi. Peel the kiwi. Put the kiwi in a glass. Take the lemon. Squeeze the lemon. Take the masher. Mash the fruit. And add some soda. Fruit lemonade is ready!,0.25,0.5,neutral,neutral,neutral,['Peel'],[],[],[],[]
https://www.youtube.com/shorts/0ls37smQRXc,educational Shorts,"Ria! Ria, stop crying! Tell me, how can I make you feel better?",0.125,0.55,anger,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/KbQP3IzC_Q4,educational Shorts,"Here are three facts that I'm sure you didn't know. The United States and Australia are half a planet away, but if we bring them closer, we'll see that the west coast of Australia almost perfectly fits together with the east coast of the United States. Moving to Europe, there is a lake in Finland called Lake Nyttokainen. The special thing about this lake is that it looks exactly like Finland. The most distant point from any ocean is the Eurasian Pole of Inaccessibility, or EPIA, and it is located in China's Xinjiang region near the border with Kazakhstan.",0.30505952380952384,0.5158730158730158,neutral,neutral,neutral,[],['the Eurasian Pole of Inaccessibility'],"['The United States', 'Australia', 'the west coast', 'Australia', 'the United States', 'Finland', 'Finland', 'China', 'Xinjiang', 'Kazakhstan']",[],[]
https://www.youtube.com/shorts/p6ayr6cuLpc,educational Shorts,"Beard, mustache, hair, brows, eyelashes.",0.0,0.0,neutral,sadness,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/Yc0gwTsW_f8,educational Shorts,"Right hand, left hand, eyes, lips, ears, nose",0.14285714285714285,0.26785714285714285,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/Nd_-wruB9yM,educational Shorts,"uvula, drool, tongue, lips, teeth",0.0,0.0,neutral,neutral,disgust,[],"['uvula, drool']",[],[],[]
https://www.youtube.com/shorts/3SVi80fjs7U,recipe Shorts,チキンソテー,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/qgwHxIXuyvQ,recipe Shorts,One eternity later.,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/6C_xFde9_lc,recipe Shorts,,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/HduytF6T4e4,recipe Shorts,"You guys have been loving my one-tray baked pastas, and today we're making a caramelized onion version. The greatest thing about this recipe is you don't have to sit over a hot stove for an hour caramelizing your onions. The oven does the work for you. When it comes out of the oven, squeeze your garlic and then add some lemon juice, greens of choice, and coconut milk. I can't describe how amazing this sauce is. Stir in your pasta and you're ready to serve.",0.53,0.8399999999999999,neutral,neutral,surprise,[],[],[],[],[]
https://www.youtube.com/shorts/xaprz4aPPNc,recipe Shorts,"சிற்பிவாடும் ராஜாவுக்கு எல்லாரும் சுள்ளே, இவனே துருவானை எவிம் கனைத் திறக்க. காலம் எறிதும் வசம் சொர்க்கம் போலும் நல்லர் வரைந்து.",0.0,0.0,neutral,neutral,neutral,"['சிற்பிவாடும் ராஜாவுக்கு எல்லாரும் சுள்ளே', 'காலம் எறிதும் வசம்']",[],[],[],[]
https://www.youtube.com/shorts/907vZOyWTo8,recipe Shorts,Now is just the time while both of us are young,0.1,0.4,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/U-4MCjHtLIs,recipe Shorts,"अगर आपको सबसे टेस्टी पास्ता बनाना है तो एक बार इस तरीके से बनाएंगे। पानी में नमक डालके हम पास्ता को पका देंगे। अब एक पैन में तेल लेके इसमें टमाटर लसंद डालेंगे, साथ ही में इसमें नमक डाल देंगे। यहाँ पर टमाटर को हमें पूरी तरह से गलाना है, इसमें पानी लाल मिर्च पाउडर और बेजिल मिलाएंगे। जब यह गल जाएँ तो इसे हम पीस लेंगे। अभी पैन में मकखन और तेल लेंगे, इसमें कटा हुआ लसंद, ओरेगान और चिली फ्लेक्स डालेंगे। इसमें टमाटर की पीउरी डाल देंगे, इसे के साथ टोमेटो केचब सवात के और साथ नमक और प्रीम मिलाना है। इसमें पास्ता मिलाएंगे, पास्ता वाटर और पारमिजर चीज मिलाएंगे।",0.0,0.0,neutral,neutral,neutral,"['पास्ता', 'यहाँ पर टमाटर', 'पास्ता मिलाएंगे', 'पास्ता वाटर']","['पानी में नमक डालके हम पास्ता को पका', 'टमाटर लसंद', 'हमें पूरी', 'तेल लेंगे', 'कटा', 'ओरेगान', 'टमाटर']",[],[],[]
https://www.youtube.com/shorts/TD-c7yRkEWI,recipe Shorts,"दावत में जैसे ओ शाही टुकड़ा, उसके जैसी ना कोई नाजनीं",0.0,0.0,neutral,neutral,neutral,[],[],['टुकड़ा'],[],[]
https://www.youtube.com/shorts/YRaQor2ZZ3E,recipe Shorts,"If you're trying to lose weight and eat healthy like me, these spinach and cottage cheese flagels will solve all your problems. They've got 15 grams of protein per piece. Pairing them with a few eggs will give you an incredible breakfast. Pulse your cottage cheese until smooth. Add to some flour, spinach, mozzarella, olive oil, baking powder, and salt. Form the dough into bagel shapes and bake until golden. Now love your life.",0.4000000000000001,0.5166666666666667,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/zJ6J0_-FHSY,recipe Shorts,"उड़ती हुई तितली की रंगी नु तर्ज़ाई रख जाती है फूलों में। वैसे ही तुम भी कि तस्वीर कैसे छाए हो इन आँखों में। तुम जो मेरा ख्वाब हो, फिर क्यों न बेताब हो। कहूँ तो क्या कहूँ, मैं क्यों दिवाना हूँ, तुम्हारे बारे में ही हर घड़ी मैं सोचता हूँ।",0.0,0.0,neutral,neutral,neutral,"['की रंगी', 'नु तर्ज़ाई रख']",[],[],[],[]
https://www.youtube.com/shorts/eFoKUyq8dtM,recipe Shorts,"ಹಳ್ಳಿಯೊಳ ಚಕ್ಲ ಚಂದ್ರೋಂಬರೇ,ದೇವನಾದೇವಂಬರೇ,",0.0,0.0,neutral,neutral,fear,"['ಹಳ್ಳಿಯೊಳ ಚಕ್ಲ ಚಂದ್ರೋಂಬರೇ', 'ದೇವನಾದೇವಂಬರೇ']",[],[],[],[]
https://www.youtube.com/shorts/Xao87NNSfiM,recipe Shorts,"Did you know that if you place several pasta pieces in the baking dish like this, cover them with ground beef sauce, heavy cream, mozzarella cheese, and parmesan cheese, and bake it for one hour, you will get a different and delicious lasagna?",0.2,0.525,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/OIwC6Jv55Hk,recipe Shorts,"Welcome to 30 days of quick and healthy recipes, which are sometimes high in protein and usually ready in less than 30 minutes. There's lots of bean recipes, baked salads, lunch and dinner ideas. Follow along for all the recipes.",0.3044444444444444,0.5011111111111112,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/18gdBoDT0Rk,recipe Shorts,"Welcome to my series where I show you cooking Indian food is actually easy. Today we're making butter chicken and it only takes 30 minutes and it's better than takeout. You need to make this. I start by slicing one large red onion and roughly chopping four to five tomatoes. Now heat up oil in a pan and add in the garlic and onions and let that caramelize, then add in your tomatoes and let that cook down until soft. For the spices I'm using garam masala, Kashmiri red chili, turmeric, cumin and coriander powder and salt. Now blend it all up, add it back to the pan, add some cream, sugar and then fenugreek leaves and your base is ready. For the chicken, you want to cube it up, marinate it with yogurt and the same spices as before. Full recipe is going to be listed down below. Air fry for 12 minutes at 380 and back in the sauce. Now it's time to enjoy.",0.02932539682539681,0.4782341269841271,neutral,neutral,neutral,[],['Kashmiri'],['masala'],[],[]
https://www.youtube.com/shorts/5oI-qMCZ5dM,recipe Shorts,"This is a fried sticky rice ball from Vietnam, and it's one of the coolest street foods I've ever seen. It's made by adding some soft sticky rice into hot oil and then breaking the sticky rice up into a bunch of small pieces, where it's then mixed around for several minutes. Eventually, it's shaped back together into a ball and pressed to make sure everything's holding together. And then all of a sudden, almost like magic, it begins to bubble and then puffs all the way up into a perfect ball. It's transferred onto a plate, where they carefully press it down and cut it using a pair of scissors into a bunch of small tortilla chip-sized pieces. It tastes like crispy mochi!",0.11784188034188034,0.5329059829059829,neutral,surprise,neutral,[],[],['Vietnam'],[],[]
https://www.youtube.com/shorts/uDhhd4tY7KE,recipe Shorts,嘶嘶嘶,0.0,0.0,neutral,neutral,neutral,[],['嘶嘶嘶'],[],[],[]
https://www.youtube.com/shorts/qiyzC1LgdzY,recipe Shorts,冷凍庫,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/VJc9rat9ijg,recipe Shorts,روز تو بناتا ہے الٹا آج مجھ سے بنوا رہا ہے.,0.0,0.0,neutral,disgust,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/HhHkKyu2xwQ,recipe Shorts,तुझे से प्यार है मेरा दिल बेकरार.,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/eVV7MiKca18,music Shorts,Life is too short,0.0,0.3,sadness,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/nh__MlfLSzo,music Shorts,"You hold the man, but I got the power. You make rain, but I'll make it, I'll make it, I'll make it shower. You should know I'm the secret crown. I'll let you come take the wheel as you don't forget. Oh my god.",-0.4,0.7,anger,neutral,surprise,[],[],[],[],[]
https://www.youtube.com/shorts/s-aCf_5aKds,music Shorts,"Turn the music up, singer!",0.0,0.0,neutral,neutral,joy,[],[],[],[],[]
https://www.youtube.com/shorts/A8Um5kv0sg8,music Shorts,ਇਸ਼ਕ ਮੇ ਤੇਰੇ ਅਨਾਊਂਸ ਕਰ ਦਿੱਆ।,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/6FljrpJG3pg,music Shorts,"And if you don't, I'll dance anyway",0.0,0.0,neutral,neutral,joy,[],[],[],[],[]
https://www.youtube.com/shorts/DhN4B8J3HzA,music Shorts,"She my nigga for a reason, I can tell her all my secrets,",0.0,0.0,anger,joy,anger,[],[],[],[],[]
https://www.youtube.com/shorts/lxPAIaTR9TI,music Shorts,وضعنا.,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/EfM2eThKAmo,music Shorts,I made a man so happy when I wrote a letter once.,0.8,1.0,anger,joy,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/TVplpRDAc1E,music Shorts,"If you're done with your ex, move on to the next.",0.0,0.0,neutral,sadness,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/st3jg_1z0f8,music Shorts,"Stay with me, I don't want you to.",0.0,0.0,neutral,neutral,anger,[],[],[],[],[]
https://www.youtube.com/shorts/0-fTAqYCiPc,music Shorts,I searched the world to find out your ways.,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/b_mwMikG_IQ,music Shorts,"Something too wild, or the ordinary. I want you layin' me down, till we're dead and buried. On the edge of your knife, stayin' drunk on your vine. The angels up in the clouds, are jealous knowin' we found. Something too wild, or the ordinary. You got me kissin' the ground, ground sanctuary. Try to meet with your touch, or blow up and turn me to dust. The angels up in the clouds, are jealous knowin' we found.",-0.16507936507936508,0.4984126984126984,fear,neutral,anger,[],[],[],[],[]
https://www.youtube.com/shorts/9mlO9i7b0Q8,music Shorts,इसी दीवाने की तरह चाहूँ.,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/v67Eifvn-sg,music Shorts,ख्वाबों में आना करके सौदा सिंगार...,0.0,0.0,neutral,neutral,neutral,[],[],['ख्वाबों'],[],[]
https://www.youtube.com/shorts/yFWXGp6DXdg,music Shorts,میں آیا ہوں اِدھر تیرے آگے ہی میں ہارا۔,0.0,0.0,neutral,neutral,neutral,['اِدھر'],[],[],[],[]
https://www.youtube.com/shorts/_ugoxztLc5Q,fashion Shorts,Komediowy serial,0.0,0.0,neutral,neutral,neutral,['Komediowy'],[],[],[],[]
https://www.youtube.com/shorts/us1_764MCOc,fashion Shorts,She a little baddie with some attitude.,-0.1875,0.5,surprise,disgust,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/ibw-aelvR3g,fashion Shorts,"Cause I got nowhere to go. Still goes slowly. I take it slow. Finally dancing at the bar. Oh, cocktails, fashion, one more. Oh, every corner, different kind of state. Even at home, there's nothing. Casual chic but I shine so bright. And turn the light up, move me through the night.",0.1222222222222222,0.6851851851851851,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/RSgGbOYnA_s,fashion Shorts,فيها كتب,0.0,0.0,neutral,neutral,neutral,['فيها كتب'],[],[],[],[]
https://www.youtube.com/shorts/YTu7ReQ9TT8,fashion Shorts,I heard that you were talking,0.0,0.0,surprise,surprise,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/ztZYxWfsn4E,fashion Shorts,Fricción es fuerza.,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/DBsZMP5g7Ks,fashion Shorts,Damn Damn,0.0,0.0,neutral,neutral,anger,[],[],[],[],[]
https://www.youtube.com/shorts/rsIFfHWMjjo,fashion Shorts,,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/TjhqoJ6LW7M,fashion Shorts,I like the room in the dark cause my blink is a torch.,-0.15,0.4,joy,sadness,surprise,[],[],[],[],[]
https://www.youtube.com/shorts/YZEJwHMI23M,fashion Shorts,"And she says, ""I wish that I could be like the cool kids",0.35,0.65,neutral,sadness,joy,[],[],[],[],[]
https://www.youtube.com/shorts/BDuM5e5A6g8,fashion Shorts,,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/-1_XnSYvKPY,fashion Shorts,But I'm the light that keep the streets on,0.4,0.7,neutral,neutral,surprise,[],[],[],[],[]
https://www.youtube.com/shorts/nbqSQOkpc00,fashion Shorts,"DJ com dois, DJ com dois, DJ com dois.",0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/eFV8L2dFeRw,fashion Shorts,"Baby, you're the reason, baby, you feel that",0.0,0.0,neutral,anger,joy,[],[],[],[],[]
https://www.youtube.com/shorts/6Jpoz_bLrWs,fashion Shorts,Keep it up all night.,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/jVBByRD9omY,fashion Shorts,"What is your name and where are you from? Hey, I'm Jasmine. I'm from California. Talk me through the fit today, maybe starting with the sunnies. Okay, cool. Well, they're Amazon's finest. And then my sweater is from a little store in Japan that I got last summer. Oh my God, amazing shopping. Just go with an empty suitcase and then come back with tons of amazing clothes. They know what they're doing. My shorts are from Zara. I just got them. My shoes are from Gani, which I love. They are so comfy. I wear them everywhere. My bag is from a little leather store in the south of France.",0.20625000000000002,0.4680555555555555,neutral,surprise,neutral,"['Jasmine', 'Zara']","['Amazon', 'Gani']","['California', 'Japan', 'France']",[],[]
https://www.youtube.com/shorts/BNQuL1XKf4E,sports Shorts,Que adorpa tanto calor que quema.,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/Zjz_G84TxJM,sports Shorts,Zero tolerance.,0.0,0.0,neutral,neutral,anger,[],[],[],[],[]
https://www.youtube.com/shorts/0tBQCfPyyNg,sports Shorts,우리 모두를 위해 부탁드리고,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/52iN7no-qpE,sports Shorts,ขอเจ้าหญิงดา ขอที่เจอดา,0.0,0.0,neutral,neutral,neutral,['ขอเจ้าหญิงดา ขอที่เจอดา'],[],[],[],[]
https://www.youtube.com/shorts/B26vV52r5-o,sports Shorts,"Vendo a lenta safadinha, arregaça esse popô.",0.0,0.0,neutral,neutral,anger,[],[],[],[],[]
https://www.youtube.com/shorts/O5BC-YOwzig,sports Shorts,Jeep ekipas,0.0,0.0,neutral,neutral,neutral,[],['Jeep'],[],[],[]
https://www.youtube.com/shorts/8dQ3Kf5u2ys,sports Shorts,"I'm unstoppable, I'm a Porsche with no brakes",0.0,0.0,neutral,fear,sadness,[],['Porsche'],[],[],[]
https://www.youtube.com/shorts/bmAUr22ap8c,sports Shorts,nearly sixty percent of the day. Messi with the steal!,0.125,0.4,neutral,neutral,anger,['Messi'],[],[],[],[]
https://www.youtube.com/shorts/cyNZ7STZWEc,sports Shorts,"Eso fue lo que dijiste tú, no era amor.",0.0,0.0,neutral,disgust,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/56aBaVPKZjU,sports Shorts,Zip.,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/vBGd4COy8BY,sports Shorts,"Faz sentido, faz.",0.0,0.0,disgust,neutral,surprise,[],"['Faz', 'faz']",[],[],[]
https://www.youtube.com/shorts/t45cetC6j7o,sports Shorts,Unable to get out of the way.,-0.5,0.5,sadness,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/EJrSji2JoGY,sports Shorts,Curioso que tanta gente silla en la discusión.,0.0,0.0,neutral,neutral,neutral,[],[],[],[],[]
https://www.youtube.com/shorts/0m4OsfAHYWY,sports Shorts,Madara is dead.,-0.2,0.4,neutral,neutral,sadness,['Madara'],[],[],[],[]
https://www.youtube.com/shorts/HrzlRIRDDgU,sports Shorts,La vida la vida es un carrusel,0.0,0.0,neutral,neutral,neutral,[],['un'],[],[],[]
